"","max_distance","id","mean","sd","error","ci_width","below_95","above_95","convergence","plot"
"50",713.594275504379,50,817.517122536285,117.329845196625,32.5215762336716,65.0431524673432,784.995546302613,850.038698769956,FALSE,"B"
"51",908.836061344917,51,819.307689963905,116.852383115375,32.0701194033448,64.1402388066896,787.23757056056,851.37780936725,FALSE,"B"
"52",834.125634655993,52,819.592650438753,115.71934616702,31.4522986187037,62.9045972374074,788.140351820049,851.044949057457,FALSE,"B"
"53",906.70588326092,53,821.236296341058,115.224267356519,31.0208798491241,62.0417596982482,790.215416491934,852.257176190182,FALSE,"B"
"54",792.396916402906,54,820.702233749611,114.199524233987,30.4589905182871,60.9179810365741,790.243243231323,851.161224267898,FALSE,"B"
"55",656.362124028181,55,817.714231754675,115.286903295311,30.468194552928,60.9363891058561,787.246037201747,848.182426307603,FALSE,"B"
"56",788.695393462598,56,817.196038213746,114.299832136842,29.9364066869223,59.8728133738447,787.259631526823,847.132444900668,FALSE,"B"
"57",804.575675258493,57,816.974628337338,113.287034211632,29.4097186996384,58.8194373992768,787.564909637699,846.384347036976,FALSE,"B"
"58",928.900499294722,58,818.904384733155,113.246566089484,29.144669598589,58.289339197178,789.759715134566,848.049054331743,FALSE,"B"
"59",977.090649718272,59,821.585507868496,114.139321040923,29.1244256785701,58.2488513571402,792.461082189925,850.709933547066,FALSE,"B"
"60",402.743719781436,60,814.604811400378,125.422414623055,31.7356664799447,63.4713329598895,782.869144920433,846.340477880323,FALSE,"B"
"61",688.814974506688,61,812.542682926711,125.4113120605,31.4716769747772,62.9433539495545,781.071005951934,844.014359901488,FALSE,"B"
"62",991.479400656609,62,815.428759019129,126.438072416021,31.4724181351125,62.944836270225,783.956340884016,846.901177154241,FALSE,"B"
"63",1001.30996679383,63,818.379254380632,127.582050594109,31.5041230056255,63.0082460112509,786.875131375006,849.883377386257,FALSE,"B"
"64",783.428848175993,64,817.833154283684,126.640823289014,31.0264315773712,62.0528631547423,786.806722706313,848.859585861056,FALSE,"B"
"65",698.637947886292,65,815.999381877571,126.514358258559,30.7560975418211,61.5121950836423,785.243284335749,846.755479419392,FALSE,"B"
"66",845.432808257199,66,816.445342883323,125.589667785752,30.2991213766246,60.5982427532493,786.146221506698,846.744464259947,FALSE,"B"
"67",1049.41120116607,67,819.922445245752,127.842987715758,30.6117107694997,61.2234215389994,789.310734476252,850.534156015251,FALSE,"B"
"68",817.762991477818,68,819.890688572694,126.885619087849,30.1582430999444,60.3164861998887,789.732445472749,850.048931672638,FALSE,"B"
"69",980.11792936896,69,822.212822497277,127.417680563895,30.0644484474266,60.1288968948531,792.148374049851,852.277270944704,FALSE,"B"
"70",875.981629996085,70,822.980948318689,126.65414651489,29.670064039056,59.3401280781121,793.310884279633,852.651012357745,FALSE,"B"
"71",905.713681461043,71,824.146198081257,126.128966088864,29.3382194235859,58.6764388471719,794.807978657671,853.484417504843,FALSE,"B"
"72",779.957944616996,72,823.532472338698,125.345809457123,28.9528727821388,57.9057455642775,794.579599556559,852.485345120837,FALSE,"B"
"73",852.318900301625,73,823.926806968327,124.517898941512,28.5639618884426,57.1279237768852,795.362845079885,852.49076885677,FALSE,"B"
"74",1000.86536089474,74,826.317868507873,125.361018180459,28.5624029633375,57.1248059266749,797.755465544536,854.880271471211,FALSE,"B"
"75",704.953336507711,75,824.699674747871,125.297271086301,28.3569208959866,56.7138417919732,796.342753851885,853.056595643858,FALSE,"B"
"76",958.074769603921,76,826.454610206503,125.395954518928,28.1919307888891,56.3838615777782,798.262679417614,854.646540995392,FALSE,"B"
"77",720.371361774162,77,825.076905681408,125.153506267253,27.9541151386512,55.9082302773023,797.122790542757,853.031020820059,FALSE,"B"
"78",797.957514865728,78,824.729221183771,124.376076243936,27.6018150475444,55.2036300950887,797.127406136227,852.331036231315,FALSE,"B"
"79",864.198584772274,79,825.228833381094,123.655982343494,27.2677734629669,54.5355469259337,797.961059918127,852.496606844061,FALSE,"B"
"80",767.562947304733,80,824.508009805139,123.039889646563,26.961809166317,53.923618332634,797.546200638822,851.469818971456,FALSE,"B"
"81",915.43801695482,81,825.630602486,122.685193174166,26.7176177841893,53.4352355683786,798.91298470181,852.348220270189,FALSE,"B"
"82",648.548525361233,82,823.471064960088,123.483800936048,26.7270578574804,53.4541157149608,796.744007102607,850.198122817568,FALSE,"B"
"83",705.729721179997,83,822.052494553099,123.407127923552,26.5490686106738,53.0981372213476,795.503425942425,848.601563163773,FALSE,"B"
"84",817.882289387941,84,822.002849253514,122.66230260215,26.2312846927545,52.4625693855091,795.771564560759,848.234133946268,FALSE,"B"
"85",852.318900301625,85,822.359508677609,121.974314736543,25.9302685756314,51.8605371512628,796.429240101978,848.28977725324,FALSE,"B"
"86",786.090567278854,86,821.937776800879,121.317752476186,25.6403070337819,51.2806140675639,796.297469767097,847.578083834661,FALSE,"B"
"87",764.01965865801,87,821.272051304984,120.770092046951,25.3774430603016,50.7548861206032,795.894608244683,846.649494365286,FALSE,"B"
"88",1003.87713880953,88,823.347109117536,121.641616220199,25.4149311085599,50.8298622171199,797.932178008976,848.762040226096,FALSE,"B"
"89",706.369578382428,89,822.032754839613,121.582435375819,25.2594520970094,50.5189041940188,796.773302742604,847.292206936623,FALSE,"B"
"90",705.227435590078,90,820.734917959063,121.522795033835,25.1064082245788,50.2128164491577,795.628509734484,845.841326183642,FALSE,"B"
"91",736.473331272642,91,819.808966457014,121.1681695134,24.895218475785,49.7904369515701,794.913747981229,844.7041849328,FALSE,"B"
"92",748.579206888189,92,819.034729939962,120.729185963843,24.6698466388705,49.339693277741,794.364883301091,843.704576578833,FALSE,"B"
"93",1009.19278991261,93,821.079440262248,121.679598736683,24.7300153321426,49.4600306642852,796.349424930106,845.809455594391,FALSE,"B"
"94",696.384299440182,94,819.75289621095,121.705114330014,24.6032790775391,49.2065581550782,795.149617133411,844.356175288489,FALSE,"B"
"95",915.43801695482,95,820.760108008254,121.453423722094,24.422833587452,48.8456671749039,796.337274420802,845.182941595706,FALSE,"B"
"96",705.348970347397,96,819.55790865762,121.385371184868,24.2816852441731,48.5633704883461,795.276223413447,843.839593901793,FALSE,"B"
"97",735.737998326201,97,818.693785870698,121.0510454809,24.0896654422421,48.1793308844842,794.604120428456,842.78345131294,FALSE,"B"
"98",945.395896833436,98,819.986664553991,121.103676858457,23.9768641287061,47.9537282574122,796.009800425285,843.963528682697,FALSE,"B"
"99",915.43801695482,99,820.950819628747,120.865530103566,23.8085504540845,47.617100908169,797.142269174663,844.759370082832,FALSE,"B"
"100",983.965930216023,100,822.58097073462,121.353431194459,23.7848354541499,47.5696709082998,798.79613528047,846.36580618877,FALSE,"B"
"101",820.590391789094,101,822.561262032189,120.745301944919,23.5481962201698,47.0963924403396,799.013065812019,846.109458252359,FALSE,"B"
"102",841.315024784939,102,822.745122451334,120.160414632895,23.318973205638,46.637946411276,799.426149245696,846.064095656972,FALSE,"B"
"103",944.159568719822,103,823.923903483066,120.166934395127,23.2067573129989,46.4135146259977,800.717146170068,847.130660796065,FALSE,"B"
"104",737.586310826345,104,823.093734322906,119.881490896485,23.0400574015965,46.080114803193,800.053676921309,846.133791724502,FALSE,"B"
"105",737.095644698287,105,822.274704897909,119.598572878202,22.8759658163258,45.7519316326517,799.398739081583,845.150670714235,FALSE,"B"
"106",802.287154977417,106,822.086143106207,119.043524303464,22.6621408337751,45.3242816675502,799.424002272431,844.748283939982,FALSE,"B"
"107",860.883912740736,107,822.448739084099,118.540020718475,22.460592108158,44.921184216316,799.988146975941,844.909331192257,FALSE,"B"
"108",844.421978577669,108,822.652195005336,118.003739166697,22.2552246347799,44.5104492695599,800.396970370556,844.907419640116,FALSE,"B"
"109",907.083136746191,109,823.426790801124,117.734227024267,22.1023055710368,44.2046111420736,801.324485230087,845.529096372161,FALSE,"B"
"110",765.439909484438,110,822.899637334608,117.323262255491,21.9248120351674,43.8496240703348,800.974825299441,844.824449369776,FALSE,"B"
"111",954.204878176746,111,824.082567432285,117.451857014413,21.8497508617598,43.6995017235196,802.232816570526,845.932318294045,FALSE,"B"
"112",737.095644698287,112,823.305898479303,117.210153276773,21.7072252864591,43.4144505729182,801.598673192844,845.013123765762,FALSE,"B"
"113",982.104921079987,113,824.711199564265,117.638079681141,21.6898623449998,43.3797246899995,803.021337219265,846.401061909265,FALSE,"B"
"114",728.122543598853,114,823.863930652288,117.465262215649,21.5627981684433,43.1255963368865,802.301132483845,845.426728820731,FALSE,"B"
"115",722.235214501064,115,822.980202685755,117.332280758203,21.4445374742408,42.8890749484817,801.535665211514,844.424740159996,FALSE,"B"
"116",860.490238447888,116,823.303565063015,116.872929202827,21.2683121324126,42.5366242648252,802.035252930602,844.571877195428,FALSE,"B"
"117",721.227235532373,117,822.431117802069,116.750097932026,21.1549699945074,42.3099399890148,801.276147807562,843.586087796577,FALSE,"B"
"118",876.451459920446,118,822.888917311547,116.356414192032,20.99410748209,41.98821496418,801.894809829457,843.883024793637,FALSE,"B"
"119",939.140838596623,119,823.865824213102,116.351393229576,20.9048087331106,41.8096174662213,802.961015479992,844.770632946213,FALSE,"B"
"120",872.534487894042,120,824.271396410444,115.946641289453,20.7451051578763,41.4902103157526,803.526291252567,845.01650156832,FALSE,"B"
"121",944.159568719822,121,825.262207751843,115.975773290127,20.6643944298029,41.3287888596058,804.597813322041,845.926602181646,FALSE,"B"
"122",783.116441544063,122,824.91675065178,115.558553898915,20.5054957818917,41.0109915637834,804.411254869888,845.422246433671,FALSE,"B"
"123",1010.21413785818,123,826.423233474596,116.290453185639,20.5513141639246,41.1026283278492,805.871919310671,846.97454763852,FALSE,"B"
"124",813.824072171198,124,826.321627335052,115.822289511741,20.3858767412527,40.7717534825054,805.9357505938,846.707504076305,FALSE,"B"
"125",736.473331272642,125,825.602840966553,115.633907592268,20.2711452919145,40.542290583829,805.331695674639,845.873986258468,FALSE,"B"
"126",566.341527204155,126,823.545211492248,117.463588831268,20.5100200085936,41.0200400171872,803.035191483655,844.055231500842,FALSE,"B"
"127",465.110444116875,127,820.722890489293,121.242761267522,21.0863809980236,42.1727619960472,799.636509491269,841.809271487316,FALSE,"B"
"128",611.88480702205,128,819.091342962205,122.167057365507,21.1639740015503,42.3279480031005,797.927368960655,840.255316963755,FALSE,"B"
"129",877.383008357262,129,819.54321633736,121.797087140034,21.0179395123441,42.0358790246882,798.525276825016,840.561155849705,FALSE,"B"
"130",1048.23000354016,130,821.302345469689,122.970824447821,21.1387109177493,42.2774218354987,800.16363455194,842.441056387439,FALSE,"B"
"131",875.981629996085,131,821.719744588212,122.590069051439,20.9926726123996,41.9853452247992,800.727071975812,842.712417200611,FALSE,"B"
"132",874.30314626858,132,822.118103691851,122.207004989072,20.8476557028615,41.6953114057231,801.270447988989,842.965759394712,FALSE,"B"
"133",857.574242035561,133,822.384691198194,121.782033510416,20.6969090941472,41.3938181882945,801.687782104047,843.081600292342,FALSE,"B"
"134",1048.0488365704,134,824.068751984554,122.879557171903,20.8053645292038,41.6107290584076,803.26338745535,844.874116513758,FALSE,"B"
"135",746.069861779969,135,823.490982427483,122.604114829549,20.6817008958258,41.3634017916515,802.809281531657,844.172683323309,FALSE,"B"
"136",821.858231076473,136,823.478976902843,122.149261718341,20.5290798160886,41.0581596321772,802.949897086755,844.008056718932,FALSE,"B"
"137",860.893662096061,137,823.752076794765,121.741328033861,20.3857100307131,40.7714200614261,803.366366764052,844.137786825478,FALSE,"B"
"138",877.383008357262,138,824.140706733623,121.382088519555,20.2517777935963,40.5035555871927,803.888928940027,844.39248452722,FALSE,"B"
"139",835.054887778866,139,824.219226021719,120.945041597404,20.1061426331119,40.2122852662239,804.113083388607,844.325368654831,FALSE,"B"
"140",814.235768506877,140,824.147915610898,120.512155973775,19.962500005715,39.92500001143,804.185415605183,844.110415616613,FALSE,"B"
"141",901.273265290089,141,824.694903906495,120.256515012249,19.8493892632247,39.6987785264495,804.845514643271,844.54429316972,FALSE,"B"
"142",900.201439139217,142,825.226640070106,119.996725833354,19.7366443415585,39.473288683117,805.489995728548,844.963284411665,FALSE,"B"
"143",792.396916402906,143,824.997061582923,119.604967672929,19.6033046984909,39.2066093969817,805.393756884432,844.600366281414,FALSE,"B"
"144",839.821257081542,144,825.100007384997,119.192436757097,19.4677402727898,38.9354805455795,805.632267112207,844.567747657787,FALSE,"B"
"145",860.214965748491,145,825.342179511641,118.813645066965,19.3388395265615,38.677679053123,806.00333998508,844.681019038203,FALSE,"B"
"146",797.957514865728,146,825.154613315437,118.424922470493,19.2094430014872,38.4188860029743,805.945170313949,844.364056316924,FALSE,"B"
"147",752.020100685704,147,824.657099624078,118.172711413366,19.1032220560665,38.206444112133,805.553877568011,843.760321680144,FALSE,"B"
"148",713.594275504379,148,823.906675136783,118.12339063916,19.0306287834944,38.0612575669888,804.876046353288,842.937303920277,FALSE,"B"
"149",677.66133304205,149,822.925162773731,118.331733213858,19.0001129416411,38.0002258832822,803.92504983209,841.925275715372,FALSE,"B"
"150",808.307335313858,150,822.827710590665,117.940017770922,18.8739869475324,37.7479738950649,803.953723643132,841.701697538197,FALSE,"B"
"151",783.51174420323,151,822.567339952338,117.58976229442,18.7555208758389,37.5110417516778,803.811819076499,841.322860828176,FALSE,"B"
"152",732.33975076176,152,821.973737391873,117.428019039646,18.6680102912248,37.3360205824496,803.305727100648,840.641747683098,FALSE,"B"
"153",806.809798415414,153,821.874626679609,117.047525495112,18.5466131019128,37.0932262038257,803.328013577696,840.421239781522,FALSE,"B"
"154",799.926021038783,154,821.732103266357,116.677796198213,18.4279043001169,36.8558086002337,803.30419896624,840.160007566473,FALSE,"B"
"155",846.744631822546,155,821.893474418332,116.315707125495,18.3113602650344,36.6227205300688,803.582114153298,840.204834683366,FALSE,"B"
"156",670.389580521005,156,820.922295611298,116.572702664464,18.2929040859134,36.5858081718267,802.629391525385,839.215199697211,FALSE,"B"
"157",415.038821109849,157,818.337050550779,120.62915497382,18.8690723779235,37.7381447558469,799.467978172856,837.206122928703,FALSE,"B"
"158",800.368390248322,158,818.223324852662,120.252868972423,18.7505924345247,37.5011848690493,799.472732418138,836.973917287187,FALSE,"B"
"159",876.437406980073,159,818.58945115535,119.960587080829,18.6461043935539,37.2922087871077,799.943346761797,837.235555548904,FALSE,"B"
"160",1067.87277436812,160,820.14747192543,121.195810536794,18.7791403267074,37.5582806534148,801.368331598723,838.926612252138,FALSE,"B"
"161",730.876153497732,161,819.592991686749,121.021159391846,18.6937513696194,37.3875027392388,800.89924031713,838.286743056368,FALSE,"B"
"162",679.030519517673,162,818.725322105458,121.149135804342,18.6556722919885,37.311344583977,800.06964981347,837.380994397447,FALSE,"B"
"163",655.850301143432,163,817.726088848023,121.446547008434,18.6440157091656,37.2880314183312,799.082073138857,836.370104557188,FALSE,"B"
"164",550.592049335213,164,816.097222753432,122.857246750383,18.8029913165515,37.6059826331031,797.294231436881,834.900214069984,FALSE,"B"
"165",607.914778870853,165,814.835510972326,123.54972005944,18.8515856083995,37.7031712167991,795.983925363926,833.687096580725,FALSE,"B"
"166",1029.53553932375,166,816.128884637093,124.296855817306,18.9083742651054,37.8167485302109,797.220510371988,835.037258902199,FALSE,"B"
"167",580.92101643273,167,814.720454288564,125.251394138086,18.996448912882,37.992897825764,795.724005375682,833.716903201446,FALSE,"B"
"168",891.99090121941,168,815.180397425057,125.018047313318,18.9045420542613,37.8090841085226,796.275855370796,834.084939479319,FALSE,"B"
"169",901.273265290089,169,815.689822678697,124.821221050922,18.8188536743169,37.6377073486337,796.87096900438,834.508676353013,FALSE,"B"
"170",982.104921079987,170,816.668735022234,125.104163296409,18.8059550184618,37.6119100369237,797.862780003772,835.474690040695,FALSE,"B"
"171",752.679765954906,171,816.294530524764,124.831613080423,18.7100357941103,37.4200715882207,797.584494730654,835.004566318874,FALSE,"B"
"172",832.744158842456,172,816.390167898704,124.472392796163,18.601882888103,37.2037657762061,797.788285010601,834.992050786807,FALSE,"B"
"173",988.136166570043,173,817.38291933611,124.795031490463,18.5961197610316,37.1922395220633,798.786799575079,835.979039097142,FALSE,"B"
"174",752.020100685704,174,817.007270953062,124.532451020574,18.5035902521725,37.007180504345,798.50368070089,835.510861205235,FALSE,"B"
"175",861.806089372668,175,817.263264201174,124.22025282174,18.4043920275414,36.8087840550827,798.858872173633,835.667656228716,FALSE,"B"
"176",834.686398851526,176,817.362259284415,123.871791589929,18.3005514312862,36.6011028625725,799.061707853129,835.662810715701,FALSE,"B"
"177",1001.73305481821,177,818.403902197035,124.294353096622,18.3110334586988,36.6220669173977,800.092868738336,836.714935655734,FALSE,"B"
"178",938.651383937416,178,819.079449847262,124.270013046172,18.2559498394003,36.5118996788006,800.823500007862,837.335399686662,FALSE,"B"
"179",764.01965865801,179,818.771853248439,123.988764478817,18.1636827529047,36.3273655058094,800.608170495535,836.935536001344,FALSE,"B"
"180",769.785887425904,180,818.49970899387,123.69584104012,18.0703654745405,36.1407309490811,800.429343519329,836.57007446841,FALSE,"B"
"181",995.195053357902,181,819.475926366047,124.048984206434,18.0718251463457,36.1436502926914,801.404101219701,837.547751512392,FALSE,"B"
"182",1004.11307691232,182,820.490416204213,124.460618629524,18.0819120425466,36.1638240850932,802.408504161667,838.57232824676,FALSE,"B"
"183",923.938893319981,183,821.055708428889,124.353576028224,18.0169313983627,36.0338627967254,803.038777030527,839.072639827252,FALSE,"B"
"184",841.315024784939,184,821.165813409085,124.022339997358,17.9200451967093,35.8400903934186,803.245768212376,839.085858605795,FALSE,"B"
"185",780.353962745941,185,820.945208810906,123.721254317121,17.8281607439388,35.6563214878776,803.117048066967,838.773369554845,FALSE,"B"
"186",723.946056984695,186,820.423707994636,123.591236109346,17.7614858755431,35.5229717510862,802.662222119093,838.185193870179,FALSE,"B"
"187",934.675529415602,187,821.0346803017,123.541393044955,17.7067877661581,35.4135755323161,803.327892535542,838.741468067858,FALSE,"B"
"188",725.971431945876,188,820.529024725339,123.405540959485,17.6402130701804,35.2804261403608,802.888811655159,838.16923779552,FALSE,"B"
"189",826.073314558454,189,820.558359592181,123.077557851894,17.5467245753215,35.093449150643,803.01163501686,838.105084167503,FALSE,"B"
"190",901.273265290089,190,820.983174885328,122.891112672652,17.4739772900126,34.9479545800253,803.509197595316,838.457152175341,FALSE,"B"
"191",559.098632251818,191,819.612051625467,124.023450056705,17.5887597051437,35.1775194102875,802.023291920323,837.200811330611,FALSE,"B"
"192",831.240369948971,192,819.672615783402,123.701201911518,17.4973144213937,34.9946288427874,802.175301362008,837.169930204795,FALSE,"B"
"193",819.649492116416,193,819.672495971656,123.378642828978,17.4064186682969,34.8128373365939,802.266077303359,837.078914639953,FALSE,"B"
"194",955.906824498146,194,820.374734778493,123.446695266748,17.3710749527032,34.7421499054064,803.00365982579,837.745809731197,FALSE,"B"
"195",948.683092211434,195,821.032726355073,123.47048391432,17.3298153617591,34.6596307235183,803.702910993313,838.362541716832,FALSE,"B"
"196",525.252034728932,196,819.523641193715,124.952548460178,17.4930353398888,34.9860706797777,802.030605853826,837.016676533604,FALSE,"B"
"197",780.785568238197,197,819.327001229473,124.663940037422,17.4082785292894,34.8165570585788,801.918722700184,836.735279758763,FALSE,"B"
"198",665.177009455185,198,818.548465917482,124.828764055142,17.3872206865187,34.7744413730374,801.161245230963,835.935686604001,FALSE,"B"
"199",923.657379159188,199,819.076651411159,124.735877983289,17.3305737613315,34.661147522663,801.746077649828,836.407225172491,FALSE,"B"
"200",741.542854852777,200,818.688982428367,124.542806204894,17.2604351414604,34.5208702829207,801.428547286907,835.949417569827,FALSE,"B"
"201",710.177892036456,201,818.149126257263,124.466607595307,17.2069111068364,34.4138222136729,800.942215150427,835.3560373641,FALSE,"B"
"202",918.370800482244,202,818.645273159367,124.356691693674,17.1491092128078,34.2982184256156,801.496163946559,835.794382372175,FALSE,"B"
"203",907.544395458747,203,819.083199870201,124.205316750039,17.0859943640657,34.1719887281314,801.997205506136,836.169194234267,FALSE,"B"
"204",759.158559026193,204,818.78945163077,123.970031000982,17.0117784106824,34.0235568213648,801.777673220088,835.801230041452,FALSE,"B"
"205",752.679765954906,205,818.46696535918,123.751977486877,16.9403862374005,33.880772474801,801.52657912178,835.407351596581,FALSE,"B"
"206",908.836061344917,206,818.90565029115,123.610235665425,16.8798629129821,33.7597258259642,802.025787378168,835.785513204132,FALSE,"B"
"207",1078.74370005031,207,820.16090657018,124.625364278087,16.9773287738092,33.9546575476184,803.183577796371,837.138235343989,FALSE,"B"
"208",771.252375361064,208,819.925769400905,124.370214777546,16.9017941425707,33.8035882851413,803.023975258334,836.827563543476,FALSE,"B"
"209",769.785887425904,209,819.685865659398,124.119353540493,16.8273005982954,33.6546011965908,802.858565061102,836.513166257693,FALSE,"B"
"210",915.43801695482,210,820.141828284614,123.998234883329,16.7708064440302,33.5416128880605,803.371021840584,836.912634728644,FALSE,"B"
"211",800.368390248322,211,820.048115308139,123.710138302403,16.6921452744841,33.3842905489681,803.355970033655,836.740260582623,FALSE,"B"
"212",760.987761481821,212,819.769528733486,123.483278199452,16.6221926347725,33.2443852695449,803.147336098714,836.391721368259,FALSE,"B"
"213",635.962258388825,213,818.906583802291,123.833801737767,16.6302008883057,33.2604017766113,802.276382913985,835.536784690597,FALSE,"B"
"214",820.590391789094,214,818.914452063911,123.542823693644,16.5523144314744,33.1046288629489,802.362137632437,835.466766495386,FALSE,"B"
